SVCAREAID,ADDR,WGSXPT,WGSYPT,QTY,UPDTDATE
중랑구,상봉1동 222-37 (고정1)_C-SB01-0055-A,37.6027,127.0865,1.0,2022-12-01
중랑구,상봉1동 220-5 (고정)_C-SB01-0051-A,37.6021,127.0876,1.0,2022-12-01
중랑구,상봉1동 237-1 (선경에베빌앞)_C-SB01-0014,37.6020,127.0890,1.0,2022-12-01
중랑구,상봉1동 222-37(고정2)_C-SB01-0055-B,37.6027,127.0865,1.0,2022-12-01
중랑구,상봉1동 225-1(고정1)_C-SB01-0057-A,37.6027,127.0873,1.0,2022-12-01
중랑구,상봉1동 225-1(OK셀프세차장앞)_C-SB01-0057,37.6027,127.0873,1.0,2022-12-01
중랑구,상봉1동 237-37 (상봉중학교뒤사거리)_C-SB01-0037,37.6015,127.0894,1.0,2022-12-01
중랑구,상봉1동 282-1(고정2)_C-SB01-0015-B,37.6006,127.0902,1.0,2022-12-01
중랑구,상봉1동 268-36 (헤어스케치 골목길 안쪽)_C-SB01-0050,37.6001,127.0878,1.0,2022-12-01
중랑구,상봉1동 238-1(고정2)_C-SB01-0031-B,37.6017,127.0884,1.0,2022-12-01
중랑구,상봉1동 238-1 (형제슈퍼앞)_C-SB01-0031,37.6017,127.0884,1.0,2022-12-01
중랑구,상봉1동 237-37(고정1)_C-SB01-0037-A,37.6015,127.0894,1.0,2022-12-01
중랑구,상봉1동 237-37(고정3)_C-SB01-0037-C,37.6015,127.0894,1.0,2022-12-01
중랑구,상봉1동 237-37(고정2)_C-SB01-0037-B,37.6015,127.0894,1.0,2022-12-01
중랑구,상봉1동 268-3 (품안채 앞)_C-SB01-0046,37.5999,127.0886,1.0,2022-12-01
중랑구,상봉1동 257-26(고정1)_C-SB01-0023-A,37.6005,127.0891,1.0,2022-12-01
중랑구,상봉1동 257-26 (주택가 골목삼거리)_C-SB01-0023,37.6005,127.0891,1.0,2022-12-01
중랑구,상봉1동 244-1 (골목길 보안등)_C-SB01-0051-2,37.6020,127.0880,1.0,2022-12-01
중랑구,상봉1동 268-3 (고정)_C-SB01-0046-A,37.5999,127.0886,1.0,2022-12-01
중랑구,상봉1동 257-26(고정2)_C-SB01-0023-B,37.6005,127.0891,1.0,2022-12-01
중랑구,상봉1동 257-52(고정2)_C-SB01-0002-B,37.6008,127.0884,1.0,2022-12-01
중랑구,상봉1동 257-52 (대명갈비안쪽골목사거리)_C-SB01-0002,37.6008,127.0884,1.0,2022-12-01
중랑구,상봉1동 27(고정2)_C-SB01-0058-B,37.6023,127.0921,1.0,2022-12-01
중랑구,상봉1동 282-1(고정1)_C-SB01-0015-A,37.6006,127.0902,1.0,2022-12-01
중랑구,상봉1동 279-100(고정1)_C-SB01-0029-A,37.5999,127.0908,1.0,2022-12-01
중랑구,상봉1동 268-36 (고정)_C-SB01-0050-A,37.6001,127.0878,1.0,2022-12-01
중랑구,상봉1동 276-81(보조2)_C-SB01-0054-2,37.5999,127.0900,1.0,2022-12-01
중랑구,상봉1동 276-7 (고정)_C-SB01-0054-A,37.5999,127.0895,1.0,2022-12-01
중랑구,상봉1동 276-81(보조1)_C-SB01-0054-1,37.5999,127.0900,1.0,2022-12-01
중랑구,상봉1동 276-7 (삼거리 전신주 옆)_C-SB01-0054,37.5999,127.0895,1.0,2022-12-01
중랑구,상봉1동 279-78(고정2)_C-SB01-0036-B,37.6011,127.0911,1.0,2022-12-01
중랑구,상봉1동 279-78 (악어분식집앞)_C-SB01-0036,37.6011,127.0911,1.0,2022-12-01
중랑구,상봉1동 279-36(고정2)_C-SB01-0008-B,37.6005,127.0912,1.0,2022-12-01
중랑구,상봉1동 279-36(고정1)_C-SB01-0008-A,37.6005,127.0912,1.0,2022-12-01
중랑구,상봉1동 279-64(고정3)_C-SB01-0027-C,37.6005,127.0919,1.0,2022-12-01
중랑구,상봉1동 279-36(고정3)_C-SB01-0008-C,37.6005,127.0912,1.0,2022-12-01
중랑구,상봉1동 279-64(고정2)_C-SB01-0027-B,37.6005,127.0919,1.0,2022-12-01
중랑구,상봉1동 279-64(고정1)_C-SB01-0027-A,37.6005,127.0919,1.0,2022-12-01
중랑구,상봉1동 29-12(고정2)_C-SB01-0006-B,37.6019,127.0915,1.0,2022-12-01
중랑구,상봉1동 50-1(고정2)_C-SB01-0007-B,37.5992,127.0944,1.0,2022-12-01
중랑구,상봉1동 497-5 (태영아파트1408동앞)_C-SB01-0053,37.6033,127.0932,1.0,2022-12-01
중랑구,상봉1동 333-10 (고정)_C-SB01-0042-A,37.5968,127.0836,1.0,2022-12-01
중랑구,상봉1동 287-1 (상봉어린이집)_C-SB01-0019,37.6021,127.0905,1.0,2022-12-01
중랑구,상봉1동 29-12(고정1)_C-SB01-0006-A,37.6019,127.0915,1.0,2022-12-01
중랑구,상봉1동 29-12 (영광마트앞)_C-SB01-0006,37.6019,127.0915,1.0,2022-12-01
중랑구,상봉1동 287-1(고정1)_C-SB01-0019-A,37.6021,127.0905,1.0,2022-12-01
중랑구,상봉1동 304-31 (주택가 골목길)_C-SB01-0041,37.5996,127.0857,1.0,2022-12-01
중랑구,상봉1동 3-4(고정1)_C-SB01-0021-A,37.6011,127.0953,1.0,2022-12-01
중랑구,상봉1동 3-4 (건영아파트 204동 205동 사이)_C-SB01-0021,37.6011,127.0953,1.0,2022-12-01
중랑구,상봉1동 287-1(고정2)_C-SB01-0019-B,37.6021,127.0905,1.0,2022-12-01
중랑구,상봉1동 3-4(고정2)_C-SB01-0021-B,37.6011,127.0953,1.0,2022-12-01
중랑구,상봉1동 303-48 (신내테크노타운 맞은편)_C-SB01-0049,37.6039,127.0875,1.0,2022-12-01
중랑구,상봉1동 308(고정2)_C-SB01-0020-B,37.5987,127.0851,1.0,2022-12-01
중랑구,상봉1동 323-15(고정1)_C-SB01-0009-A,37.5970,127.0843,1.0,2022-12-01
중랑구,상봉1동 312-1(고정1)_C-SB01-0026-B,37.5979,127.0846,1.0,2022-12-01
중랑구,상봉1동 308(고정1)_C-SB01-0020-A,37.5987,127.0851,1.0,2022-12-01
중랑구,상봉1동 312-1(고정)_C-SB01-0034-A,37.5984,127.0830,1.0,2022-12-01
중랑구,상봉1동 308(고정4)_C-SB01-0020-D,37.5987,127.0851,1.0,2022-12-01
중랑구,상봉1동 312-1 (한신@104동앞)_C-SB01-0025,37.5976,127.0833,1.0,2022-12-01
중랑구,상봉1동 312-1 (상봉초교 정문)_C-SB01-0034,37.5984,127.0830,1.0,2022-12-01
중랑구,상봉1동 323-15 (일화슈퍼마켓앞)_C-SB01-0009,37.5970,127.0843,1.0,2022-12-01
중랑구,상봉1동 315-103(고정1)_968,37.5972,127.0855,1.0,2022-12-01
중랑구,상봉1동 314-25(고정1)_C-SB01-0003-A,37.5976,127.0853,1.0,2022-12-01
중랑구,상봉1동 312-1(고정2)_C-SB01-0026-C,37.5979,127.0846,1.0,2022-12-01
중랑구,상봉1동 32-2 (한빛 인테리어옆)_C-SB01-0047,37.6022,127.0927,1.0,2022-12-01
중랑구,상봉1동 315-103(고정2)_968,37.5972,127.0855,1.0,2022-12-01
중랑구,상봉1동 315-55 (주택가사거리)_M-JN00-0010,37.5975,127.0860,1.0,2022-12-01
중랑구,상봉1동 333-10 (상봉지하차도 입구)_C-SB01-0042,37.5968,127.0836,1.0,2022-12-01
중랑구,상봉1동 497-4(고정3)_989,37.6025,127.0938,1.0,2022-12-01
중랑구,상봉1동 481(고정2)_C-SB01-0033-B,37.6046,127.0900,1.0,2022-12-01
중랑구,상봉1동 333-32(고정2)_C-SB01-0017-B,37.5964,127.0840,1.0,2022-12-01
중랑구,상봉1동 333-32(고정1)_C-SB01-0017-A,37.5964,127.0840,1.0,2022-12-01
중랑구,상봉1동 333-10(고정2)_C-SB01-0042-B,37.5968,127.0836,1.0,2022-12-01
중랑구,상봉1동 333-32 (봉황 지하차도안쪽)_C-SB01-0018,37.5968,127.0839,1.0,2022-12-01
중랑구,상봉1동 333-32  (봉황지하차도 출입구)_C-SB01-0017,37.5964,127.0840,1.0,2022-12-01
중랑구,상봉1동 481(고정1)_C-SB01-0033-A,37.6046,127.0900,1.0,2022-12-01
중랑구,상봉1동 46-9(망우역 지하보도 안 보조1)_C-SB01-0021-3,37.6004,127.0954,1.0,2022-12-01
중랑구,상봉1동 34-8 (도양라비앙빌4동 앞)_C-SB01-0048,37.6017,127.0934,1.0,2022-12-01
중랑구,상봉1동 333-32(고정2)_C-SB01-0018-B,37.5968,127.0839,1.0,2022-12-01
중랑구,상봉1동 481 (보현정사입구)_C-SB01-0033,37.6046,127.0900,1.0,2022-12-01
중랑구,상봉1동 34-8 (고정)_C-SB01-0048-A,37.6017,127.0934,1.0,2022-12-01
중랑구,상봉1동 333-32(고정1)_C-SB01-0018-A,37.5968,127.0839,1.0,2022-12-01
중랑구,상봉1동 46-9(망우역 지하보도 안 보조2)_C-SB01-0021-4,37.6009,127.0952,1.0,2022-12-01
중랑구,상봉1동 482 (신현고등학교사거리)_C-SB01-0052,37.6057,127.0927,1.0,2022-12-01
중랑구,상봉1동 497-4(고정1)_989,37.6025,127.0938,1.0,2022-12-01
중랑구,상봉1동 496 (우정아파트 105동 담장앞)_C-SB01-0022,37.5995,127.0897,1.0,2022-12-01
중랑구,망우3동 525-1(고정2)_C-MU03-0018-B,37.5906,127.0948,1.0,2022-12-01
중랑구,상봉1동 482 (고정2)_C-SB01-0052-B,37.6057,127.0927,1.0,2022-12-01
중랑구,상봉1동 49-3(고정1)_C-SB01-0011-A,37.5999,127.0952,1.0,2022-12-01
중랑구,상봉1동 482(고정3)_C-SB01-0052-C,37.6057,127.0927,1.0,2022-12-01
중랑구,상봉1동 49-3 (주차장 앞)_C-SB01-0011,37.5999,127.0952,1.0,2022-12-01
중랑구,상봉1동 484-1(고정1)_C-SB01-0024-A,37.6034,127.0899,1.0,2022-12-01
중랑구,상봉1동 497-4 (고정2)_989,37.6025,127.0938,1.0,2022-12-01
중랑구,상봉1동 496(고정2)_C-SB01-0022-B,37.5995,127.0897,1.0,2022-12-01
중랑구,상봉1동 496(고정1)_C-SB01-0022-A,37.5995,127.0897,1.0,2022-12-01
중랑구,상봉1동 484-1(고정2)_C-SB01-0024-B,37.6034,127.0899,1.0,2022-12-01
중랑구,상봉1동 497(고정2)_C-SB01-0032-B,37.6042,127.0924,1.0,2022-12-01
중랑구,상봉1동 497 (OK공인중개사 건너편 인도)_C-SB01-0032,37.6042,127.0924,1.0,2022-12-01
중랑구,상봉1동 497(고정1)_C-SB01-0032-A,37.6042,127.0924,1.0,2022-12-01
중랑구,상봉1동 484-1 (신현상상어린이공원)_C-SB01-0024,37.6034,127.0899,1.0,2022-12-01
중랑구,상봉2동 102-73(상봉역 주정차고정4)_P-SB02-0903-D,37.5947,127.0861,1.0,2022-12-01
중랑구,중화2동 297-29(고정1)_C-JH02-0034-A,37.5958,127.0775,1.0,2022-12-01
중랑구,상봉1동 81-5(고정2)_960,37.5966,127.0917,1.0,2022-12-01
중랑구,상봉1동 50-9 (망우역 동부화재앞)_C-SB01-0010,37.5989,127.0928,1.0,2022-12-01
중랑구,상봉1동 50-8(보조1)_C-SB01-0007-3,37.5991,127.0937,1.0,2022-12-01
중랑구,신내1동 567(보조)_C-SN01-0046-1,37.6050,127.0962,1.0,2022-12-01
중랑구,상봉2동 130-134(아빌빌라 앞)_C-SB02-0047,37.5936,127.0760,1.0,2022-12-01
중랑구,상봉2동 110(고정1)_C-SB02-0012-A,37.5937,127.0854,1.0,2022-12-01
중랑구,상봉1동 502(고정3)_923,37.5967,127.0833,1.0,2022-12-01
중랑구,상봉1동 74-2(고정3)_C-SB01-0059-C,37.5989,127.0952,1.0,2022-12-01
중랑구,상봉1동 502(고정1)_923,37.5967,127.0833,1.0,2022-12-01
중랑구,상봉1동 50-9 (주민참여 예산 고정2)_C-SB01-0010-B,37.5989,127.0928,1.0,2022-12-01
중랑구,상봉1동 74-2(고정1)_C-SB01-0059-A,37.5989,127.0952,1.0,2022-12-01
중랑구,상봉1동 53-2(망우역뒷편#1고정1)_C-SB01-0056,37.6007,127.0930,1.0,2022-12-01
중랑구,상봉1동 53-2(망우역뒷편#2고정2)_C-SB01-0056-3,37.6008,127.0937,1.0,2022-12-01
중랑구,상봉1동 53-2(망우역뒷편#2고정1)_C-SB01-0056-2,37.6008,127.0937,1.0,2022-12-01
중랑구,상봉1동 84-34(고정2)_922,37.5942,127.0930,1.0,2022-12-01
중랑구,상봉2동 102-73(상봉역 주정차고정3)_P-SB02-0903-C,37.5947,127.0861,1.0,2022-12-01
중랑구,상봉1동 산4-1 (봉수대공원그네앞)_C-SB01-0016,37.6070,127.0913,1.0,2022-12-01
중랑구,상봉1동 84-34(고정1)_922,37.5942,127.0930,1.0,2022-12-01
중랑구,상봉1동 99번지 (상봉지하보도 앞)_C-SB01-0028,37.5977,127.0884,1.0,2022-12-01
중랑구,상봉1동 84-34(고정3)_922,37.5942,127.0930,1.0,2022-12-01
중랑구,상봉1동 99(고정1)_C-SB01-0028-A,37.5977,127.0884,1.0,2022-12-01
중랑구,상봉1동 84-34(고정4)_922 ,37.5942,127.0930,1.0,2022-12-01
중랑구,상봉2동 102-73(상봉역 주정차고정1)_P-SB02-0903-A,37.5947,127.0861,1.0,2022-12-01
중랑구,상봉2동  125-16 (유정사세탁소 골목길)_C-SB02-0015,37.5923,127.0815,1.0,2022-12-01
중랑구,상봉1동 산4-1(고정3)_C-SB01-0016-C,37.6070,127.0913,1.0,2022-12-01
중랑구,상봉1동 산4-1(고정1)_C-SB01-0016-A,37.6070,127.0913,1.0,2022-12-01
중랑구,상봉2동 102-56(고정1)_C-SB02-0046-A,37.5959,127.0862,1.0,2022-12-01
중랑구,상봉2동 102-3 (보조1)_C-SB02-0023-2,37.5956,127.0877,1.0,2022-12-01
중랑구,상봉1동 산4-1(고정2)_C-SB01-0016-B,37.6070,127.0913,1.0,2022-12-01
중랑구,상봉2동 102-56(SH수협은행 건물 뒤 주차장 앞)_C-SB02-0046,37.5959,127.0862,1.0,2022-12-01
중랑구,상봉2동 103 (참예은어린이집)_C-SB02-0023,37.5958,127.0882,1.0,2022-12-01
중랑구,상봉2동 109-26(고정3)_C-SB02-0007-C,37.5930,127.0850,1.0,2022-12-01
중랑구,상봉2동 105-40(고정2)_C-SB02-0005-B,37.5942,127.0894,1.0,2022-12-01
중랑구,상봉2동 103-1(천주교 상봉동 성당 앞)_C-SB02-0044,37.5954,127.0876,1.0,2022-12-01
중랑구,상봉2동 103-1(고정2)_C-SB02-0044-B,37.5954,127.0876,1.0,2022-12-01
중랑구,상봉2동 103(고정3)_C-SB02-0023-C,37.5958,127.0882,1.0,2022-12-01
중랑구,상봉2동 103-1(고정1)_C-SB02-0044-A,37.5954,127.0876,1.0,2022-12-01
중랑구,상봉2동 103(고정4)_C-SB02-0023-D,37.5958,127.0882,1.0,2022-12-01
중랑구,상봉2동 105-40 (백광세탁소앞)_C-SB02-0005,37.5942,127.0894,1.0,2022-12-01
중랑구,상봉2동 103-18(고정2)_C-SB02-0028-B,37.5952,127.0893,1.0,2022-12-01
중랑구,상봉2동 103-18(고정1)_C-SB02-0028-A,37.5952,127.0893,1.0,2022-12-01
중랑구,상봉2동 103-18 (세븐일레븐)_C-SB02-0028,37.5952,127.0893,1.0,2022-12-01
중랑구,상봉2동 105-11 (고정1)_C-SB02-0029-A,37.5943,127.0883,1.0,2022-12-01
중랑구,상봉2동 103-18(고정3)_C-SB02-0028-C,37.5952,127.0893,1.0,2022-12-01
중랑구,상봉2동 104-47(고정3)_C-SB02-0021-C,37.5951,127.0880,1.0,2022-12-01
중랑구,상봉2동 104-47(고정1)_C-SB02-0021-A,37.5951,127.0880,1.0,2022-12-01
중랑구,상봉2동 105-50(고정1)_C-SB02-0022-A,37.5936,127.0882,1.0,2022-12-01
중랑구,상봉2동 109-26(고정1)_C-SB02-0007-A,37.5930,127.0850,1.0,2022-12-01
중랑구,상봉2동 107-1(고정2)_980,37.5941,127.0867,1.0,2022-12-01
중랑구,상봉2동 105-40(고정3)_C-SB02-0005-C,37.5942,127.0894,1.0,2022-12-01
중랑구,상봉2동 107-1(고정1)_980,37.5941,127.0867,1.0,2022-12-01
중랑구,상봉2동 105-50(고정3)_C-SB02-0022-C,37.5936,127.0882,1.0,2022-12-01
중랑구,상봉2동 107-1 (삼성어린이집)_C-SB02-0016,37.5941,127.0867,1.0,2022-12-01
중랑구,상봉2동 105-91(고정2)_C-SB02-0043-B,37.5934,127.0893,1.0,2022-12-01
중랑구,상봉2동 109-26 (주택가 골목길)_C-SB02-0007,37.5930,127.0850,1.0,2022-12-01
중랑구,상봉2동 107-60 건너편 (동네갈비앞)_C-SB02-0027,37.5935,127.0874,1.0,2022-12-01
중랑구,상봉2동 107-33(고정2)_C-SB02-0030-B,37.5946,127.0868,1.0,2022-12-01
중랑구,상봉2동 107-33 (아모르모텔)_C-SB02-0030,37.5946,127.0868,1.0,2022-12-01
중랑구,상봉2동 108-38 (삼거리 통신주)_C-SB02-0007-1,37.5932,127.0857,1.0,2022-12-01
중랑구,상봉2동 107-60(고정1)_C-SB02-0027-A,37.5935,127.0874,1.0,2022-12-01
중랑구,상봉2동 107-9앞 (신한은행앞)_C-SB02-0026,37.5929,127.0867,1.0,2022-12-01
중랑구,상봉2동 107-9(고정2)_C-SB02-0026-B,37.5929,127.0867,1.0,2022-12-01
중랑구,면목2동 193-1(고정1)_C-MM02-0046-A,37.5884,127.0766,1.0,2022-12-01
중랑구,상봉2동 113-30(고정1)_C-SB02-0048-A,37.5945,127.0855,1.0,2022-12-01
중랑구,상봉2동 130-134(고정1)_C-SB02-0047-A,37.5936,127.0760,1.0,2022-12-01
중랑구,상봉2동 122-31 (고정)_C-SB02-0002-A,37.5931,127.0824,1.0,2022-12-01
중랑구,상봉2동 114-1(고정2)_C-SB02-0032-B,37.5950,127.0848,1.0,2022-12-01
중랑구,상봉2동 110-52 (공영주차장 뒷골목)_C-SB02-0019,37.5931,127.0842,1.0,2022-12-01
중랑구,상봉2동 112-51 ( 고정)_C-SB02-0038-A,37.5940,127.0834,1.0,2022-12-01
중랑구,상봉2동 110-54 (공영주차장뒷골목 보조2)_C-SB02-0019-2,37.5933,127.0845,1.0,2022-12-01
중랑구,상봉2동 110-54 (공영주차장뒷골목 보조1)_C-SB02-0019-1,37.5933,127.0845,1.0,2022-12-01
중랑구,상봉2동 114-1(고정2)_C-SB02-0001-B,37.5950,127.0850,1.0,2022-12-01
중랑구,상봉2동 113-30(굴보쌈집 앞)_C-SB02-0048,37.5945,127.0855,1.0,2022-12-01
중랑구,상봉2동 113-30(고정3)_C-SB02-0048-C,37.5945,127.0855,1.0,2022-12-01
중랑구,상봉2동 113-30(고정2)_C-SB02-0048-B,37.5945,127.0855,1.0,2022-12-01
중랑구,상봉2동 114-1(고정1)_C-SB02-0001-A,37.5950,127.0850,1.0,2022-12-01
중랑구,상봉2동 113-38 (골목길 통신주 보)_C-SB02-0001-1,37.5951,127.0853,1.0,2022-12-01
중랑구,상봉2동 114-1 (봉황상상어린이공원밖)_C-SB02-0001,37.5950,127.0850,1.0,2022-12-01
중랑구,상봉2동 114-1 (봉황상상어린이공원)_C-SB02-0032,37.5950,127.0848,1.0,2022-12-01
중랑구,상봉2동 115-27(고정1)_C-SB02-0031-A,37.5954,127.0843,1.0,2022-12-01
중랑구,상봉2동 121-14(고정2)_C-SB02-0008-B,37.5941,127.0818,1.0,2022-12-01
중랑구,상봉2동 118-1(고정3)_C-SB02-0020-C,37.5950,127.0829,1.0,2022-12-01
중랑구,상봉2동 115-27 (미랜드프레임빌@)_C-SB02-0031,37.5954,127.0843,1.0,2022-12-01
중랑구,상봉2동 118-1(고정2)_C-SB02-0020-B,37.5950,127.0829,1.0,2022-12-01
중랑구,상봉2동 115-27(고정2)_C-SB02-0031-B,37.5954,127.0843,1.0,2022-12-01
중랑구,상봉2동 118-1 (봉황헤어라인앞)_C-SB02-0020,37.5950,127.0829,1.0,2022-12-01
중랑구,상봉2동 115-27(고정3)_C-SB02-0031-C,37.5954,127.0843,1.0,2022-12-01
중랑구,상봉2동 121-14 (대호하이츠)_C-SB02-0008,37.5941,127.0818,1.0,2022-12-01
중랑구,상봉2동 119-56(고정2)_C-SB02-0033-B,37.5948,127.0820,1.0,2022-12-01
중랑구,상봉2동 119-56(고정1)_C-SB02-0033-A,37.5948,127.0820,1.0,2022-12-01
중랑구,상봉2동 119-56 (대영리치빌 옆)_C-SB02-0033,37.5948,127.0820,1.0,2022-12-01
중랑구,상봉2동 120-52(고정3)_C-SB02-0035-C,37.5934,127.0810,1.0,2022-12-01
중랑구,상봉2동 120(고정1)_C-SB02-0013-A,37.5944,127.0811,1.0,2022-12-01
중랑구,상봉2동 120-52(고정1)_C-SB02-0035-A,37.5934,127.0810,1.0,2022-12-01
중랑구,상봉2동 120-52 (유성부동산앞)_C-SB02-0035,37.5934,127.0810,1.0,2022-12-01
중랑구,상봉2동 122-31 (상봉공원서문입구)_C-SB02-0002,37.5931,127.0824,1.0,2022-12-01
중랑구,상봉2동 130(고정4)_C-SB02-0049-D,37.5938,127.0763,1.0,2022-12-01
중랑구,상봉2동 127-35 (서울 빌리지 모서리 건너편 통신주옆)_C-SB02-0042,37.5927,127.0799,1.0,2022-12-01
중랑구,상봉2동 124-3(고정2)_C-SB02-0014-B,37.5928,127.0837,1.0,2022-12-01
중랑구,상봉2동 124-3 (이레부동산)_C-SB02-0014,37.5928,127.0837,1.0,2022-12-01
중랑구,상봉2동 122-31 (상봉공원안)_C-SB02-0009,37.5933,127.0824,1.0,2022-12-01
중랑구,상봉2동 124-18(보조)_C-SB02-0002-2,37.5932,127.0831,1.0,2022-12-01
중랑구,상봉2동 122-31(고정2)_C-SB02-0009-B,37.5933,127.0824,1.0,2022-12-01
중랑구,상봉2동 125-68(고정1)_C-SB02-0017-A,37.5921,127.0820,1.0,2022-12-01
중랑구,상봉2동 125-16(고정1)_C-SB02-0015-A,37.5923,127.0815,1.0,2022-12-01
중랑구,상봉2동 124-50 (상봉슈퍼사거리)_C-SB02-0018,37.5929,127.0815,1.0,2022-12-01
중랑구,상봉2동 124-3(고정3)_C-SB02-0014-C,37.5928,127.0837,1.0,2022-12-01
중랑구,상봉2동 125-68 (화성빌딩 뒷길)_C-SB02-0017,37.5921,127.0820,1.0,2022-12-01
중랑구,상봉2동 125-16(고정2)_C-SB02-0015-B,37.5923,127.0815,1.0,2022-12-01
중랑구,상봉2동 125-51 (컴퓨터가게앞사거리)_C-SB02-0039,37.5920,127.0809,1.0,2022-12-01
중랑구,상봉2동 125-51 (고정)_C-SB02-0039-A,37.5920,127.0809,1.0,2022-12-01
중랑구,상봉2동 128-90(고정1)_C-SB02-0024-A,37.5941,127.0796,1.0,2022-12-01
중랑구,상봉2동 130(고정3)_C-SB02-0049-C,37.5938,127.0763,1.0,2022-12-01
중랑구,상봉2동 129-26(보조1)_C-SB02-0040-2,37.5937,127.0779,1.0,2022-12-01
중랑구,상봉2동 128-90 (대원 나동 담장)_C-SB02-0024,37.5941,127.0796,1.0,2022-12-01
중랑구,상봉2동 129(고정4)_935,37.5941,127.0772,1.0,2022-12-01
중랑구,상봉2동 128-90(고정2)_C-SB02-0024-B,37.5941,127.0796,1.0,2022-12-01
중랑구,상봉2동 129(고정3)_935,37.5941,127.0772,1.0,2022-12-01
중랑구,상봉2동 129(고정2)_935,37.5941,127.0772,1.0,2022-12-01
중랑구,상봉2동 130(고정2)_C-SB02-0049-B,37.5938,127.0763,1.0,2022-12-01
중랑구,상봉2동 129-47 (채움공인중개사 앞)_C-SB02-0025,37.5929,127.0782,1.0,2022-12-01
중랑구,상봉2동 129-42 (삼거리 전주와통신주 사이)_C-SB02-0040,37.5935,127.0776,1.0,2022-12-01
중랑구,상봉2동 129-42 (고정)_C-SB02-0040-A,37.5935,127.0776,1.0,2022-12-01
중랑구,상봉2동 130(고정1)_C-SB02-0049-A,37.5938,127.0763,1.0,2022-12-01
중랑구,상봉2동 129-47(고정1)_C-SB02-0025-A,37.5929,127.0782,1.0,2022-12-01
중랑구,상봉2동 129-47(고정3)_C-SB02-0025-C,37.5929,127.0782,1.0,2022-12-01
중랑구,상봉2동 129-47(고정2)_C-SB02-0025-B,37.5929,127.0782,1.0,2022-12-01
중랑구,상봉2동 92-2(고정1)_C-SB02-0045-A,37.5966,127.0890,1.0,2022-12-01
중랑구,신내1동 495-38(동궁장 모텔 주차장 입구)_C-SN01-0054,37.5997,127.0956,1.0,2022-12-01
중랑구,상봉2동 81(고정2)_969,37.5973,127.0895,1.0,2022-12-01
중랑구,상봉2동 130-3(고정1)_921,37.5934,127.0745,1.0,2022-12-01
중랑구,상봉2동 130-2(고정2)_C-SB02-0034-B,37.5935,127.0750,1.0,2022-12-01
중랑구,신내1동 323-1(고정3)_C-SN01-0031-C,37.6146,127.1008,1.0,2022-12-01
중랑구,상봉2동 130-134(보조1)_C-SB02-0047-1,37.5936,127.0762,1.0,2022-12-01
중랑구,상봉2동 130-2 (우리은행 중랑교지점 옆)_C-SB02-0034,37.5935,127.0750,1.0,2022-12-01
중랑구,상봉2동 81(고정1)_969,37.5973,127.0895,1.0,2022-12-01
중랑구,상봉2동 130-87(고정2)_C-SB02-0003-B,37.5927,127.0748,1.0,2022-12-01
중랑구,상봉2동 130-3(고정3)_921,37.5934,127.0745,1.0,2022-12-01
중랑구,상봉2동 130-3(고정2)_921,37.5934,127.0745,1.0,2022-12-01
중랑구,상봉2동 136-35(고정2)_C-SB02-0010-B,37.5918,127.0739,1.0,2022-12-01
중랑구,상봉2동 130-87(고정4)_C-SB02-0003-D,37.5927,127.0748,1.0,2022-12-01
중랑구,상봉2동 136-35(고정1)_C-SB02-0010-A,37.5918,127.0739,1.0,2022-12-01
중랑구,상봉2동 136-25 (보조)_C-SB02-0003-1,37.5925,127.0742,1.0,2022-12-01
중랑구,상봉2동 83-8(고정1)_P-SB02-0908-A,37.5964,127.0929,1.0,2022-12-01
중랑구,상봉2동 90-40(고정3)_C-SB02-0037-C,37.5964,127.0880,1.0,2022-12-01
중랑구,상봉2동 86-62(보조)_C-SB02-0006-1,37.5942,127.0901,1.0,2022-12-01
중랑구,상봉2동 81-8(고정1 )_P-SB02-0959,37.5961,127.0904,1.0,2022-12-01
중랑구,상봉2동 84-8(블로양봉원)_G-JN00-0002,37.5947,127.0930,1.0,2022-12-01
중랑구,상봉2동 83-8(고정2)_P-SB02-0908-B,37.5964,127.0929,1.0,2022-12-01
중랑구,상봉2동 84-8(고정3)_G-JN00-0002-C,37.5947,127.0930,1.0,2022-12-01
중랑구,상봉2동 84-8(고정2)_G-JN00-0002-B,37.5947,127.0930,1.0,2022-12-01
중랑구,상봉2동 90-40(고정2)_C-SB02-0037-B,37.5964,127.0880,1.0,2022-12-01
중랑구,상봉2동 88-111 (믿음약국)_C-SB02-0006,37.5947,127.0901,1.0,2022-12-01
중랑구,상봉2동 86-73(고정2)_C-SB02-0004-B,37.5946,127.0921,1.0,2022-12-01
중랑구,상봉2동 86-73 (안성슈퍼건너편)_C-SB02-0004,37.5946,127.0921,1.0,2022-12-01
중랑구,상봉2동 90-14 (보조)_C-SB02-0023-1,37.5957,127.0884,1.0,2022-12-01
중랑구,상봉2동 88-111(고정2)_C-SB02-0006-B,37.5947,127.0901,1.0,2022-12-01
중랑구,상봉2동 90-40 (한국관 주차장 뒤 코너)_C-SB02-0037,37.5964,127.0880,1.0,2022-12-01
중랑구,상봉2동 90-40 (고정1)_C-SB02-0037-A,37.5964,127.0880,1.0,2022-12-01
중랑구,상봉2동 92-2(고정3)_C-SB02-0045-C,37.5966,127.0890,1.0,2022-12-01
중랑구,신내1동 323-1(고정2)_C-SN01-0031-B,37.6146,127.1008,1.0,2022-12-01
