OBJT_ID,FCLTY_TY,MNG_INST,INS_PURPOS,INS_TYPE,INS_DETAIL,RN_ADRES,ADRES,LAT,LON,LNK_TYPE,FLAG_POL_L,FLAG_SEC_L,FLAG_MNG_L,ADDITION,INS_YEAR,LAST_INSPD,LAST_INSPT,MNG_TEL,FLAG_SERVI,CTPRVN_CD,SGG_CD,EMD_CD,X,Y,DATA_TY
251,비상벨,서울특별시 중구청,방범용,가로변,인쇄소 맞은편,서울특별시 중구 필동로 35-12 (필동3가),서울특별시 중구 필동3가 55-10,37.5579,126.9965,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140139,14137185.7125,4517158.79296,20230328
252,비상벨,서울특별시 중구청,방범용,가로변,필동공영주차장 앞모서리 인도,-,서울특별시 중구 필동3가 62-26,37.5565,126.9957,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140139,14137096.6569,4516962.20106,20230328
253,비상벨,서울특별시 중구청,방범용,가로변,필동면옥앞,-,서울특별시 중구 필동3가 1-7,37.5602,126.9969,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140139,14137230.2403,4517481.7734,20230328
254,비상벨,서울특별시 중구청,방범용,가로변,주자동빌딩 앞,-,서울특별시 중구 주자동 47-1,37.5602,126.9902,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140141,14136484.3997,4517481.7734,20230328
255,비상벨,서울특별시 중구청,방범용,가로변,도미노피자황단보도 좌측,-,서울특별시 중구 주자동 21,37.5612,126.9894,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140141,14136395.3441,4517622.20278,20230328
256,비상벨,서울특별시 중구청,방범용,가로변,필동언덕길삼거리,서울특별시 중구 필동로8길 57 (필동2가),서울특별시 중구 예장동 1-74,37.5561,126.9935,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140142,14136851.7541,4516906.03263,20230328
257,비상벨,서울특별시 중구청,방범용,가로변,예장동 문학의집 서울 앞,-,서울특별시 중구 예장동 7-1,37.558,126.989,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140142,14136350.8163,4517172.83539,20230328
258,비상벨,서울특별시 중구청,방범용,가로변,리라초교후문,-,서울특별시 중구 예장동 8-19,37.5586,126.9885,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140142,14136295.1566,4517257.0903,20230328
259,비상벨,서울특별시 중구청,방범용,가로변,남산조선총독부 앞 삼거리,-,서울특별시 중구 예장동 11-1,37.5595,126.9888,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140142,14136328.5524,4517383.47395,20230328
260,비상벨,서울특별시 중구청,방범용,가로변,주택가 삼거리,-,서울특별시 중구 예장동 1-169,37.5553,126.9946,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140142,14136974.2055,4516793.69666,20230328
261,비상벨,서울특별시 중구청,방범용,가로변,1번지 남산왕돈가스 맞은편,-,서울특별시 중구 예장동 8-179,37.5564,126.985,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140142,14135905.5384,4516948.15893,20230328
262,비상벨,서울특별시 중구청,방범용,가로변,서울문학의집 앞 삼거리,-,서울특별시 중구 예장동 6-15,37.5587,126.9892,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140142,14136373.0802,4517271.13285,20230328
263,비상벨,서울특별시 중구청,방범용,가로변,101번지남산돈까스앞,-,서울특별시 중구 예장동 8-189,37.5568,126.9858,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140142,14135994.594,4517004.32759,20230328
264,비상벨,서울특별시 중구청,방범용,가로변,동국부동산앞 삼거리,"서울특별시 중구 장충단로6길 10 (장충동1가,태성빌딩)",서울특별시 중구 장충동1가 48-22,37.5614,127.007,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140143,14138354.5672,4517650.28888,20230328
265,비상벨,서울특별시 중구청,방범용,가로변,호텔4513앞(주택가),서울특별시 중구 장충단로8나길 26 (장충동1가),서울특별시 중구 장충동1가 38-25,37.5628,127.0095,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140143,14138632.8659,4517846.89371,20230328
266,비상벨,서울특별시 중구청,방범용,가로변,샘 미용실 앞,-,서울특별시 중구 장충동1가 48-30,37.561,127.0083,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140143,14138499.2825,4517594.11675,20230328
267,비상벨,서울특별시 중구청,방범용,가로변,영화맨션,"서울특별시 중구 장충단로6가길 30 (장충동1가,영화빌라)",서울특별시 중구 장충동1가 48-32,37.5608,127.0085,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140143,14138521.5464,4517566.0308,20230328
268,비상벨,서울특별시 중구청,방범용,가로변,부광빌리지 앞,-,서울특별시 중구 장충동1가 44-9,37.5613,127.0085,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140143,14138521.5464,4517636.24582,20230328
269,비상벨,서울특별시 중구청,방범용,가로변,사거리전봇대,-,서울특별시 중구 장충동1가 52-24,37.5603,127.0072,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140143,14138376.8311,4517495.81625,20230328
270,비상벨,서울특별시 중구청,방범용,가로변,영하빌라 삼거리,-,서울특별시 중구 장충동1가 48-32,37.5608,127.0083,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140143,14138499.2825,4517566.0308,20230328
271,비상벨,서울특별시 중구청,방범용,가로변,탑빌딩앞 장충동사무소옆,-,서울특별시 중구 장충동1가 34-6,37.5618,127.0072,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140143,14138376.8311,4517706.46131,20230328
272,비상벨,서울특별시 중구청,방범용,가로변,주택가 전주 옆,"서울특별시 중구 장충단로8나길 13 (장충동1가,장충동 38-7 다세대주택)",서울특별시 중구 장충동1가 38-7,37.5629,127.0087,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140143,14138543.8103,4517860.93706,20230328
273,비상벨,서울특별시 중구청,방범용,가로변,대금빌딩 옆골목,서울특별시 중구 장충단로8길 51-7 (장충동1가),서울특별시 중구 장충동1가 38-91,37.5624,127.0094,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140143,14138621.734,4517790.72053,20230328
274,비상벨,서울특별시 중구청,방범용,가로변,각산빌라2차,-,서울특별시 중구 장충동1가 50-1,37.5605,127.0082,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140143,14138488.1506,4517523.90201,20230328
275,비상벨,서울특별시 중구청,방범용,가로변,중구실버타운 부근노상,-,서울특별시 중구 장충동2가 산 14-21,37.5534,126.9971,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140144,14137252.5042,4516526.90357,20230328
276,비상벨,서울특별시 중구청,방범용,가로변,사슴떡볶이앞,-,서울특별시 중구 장충동2가 191-68,37.5591,127.0028,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140144,14137887.0253,4517327.30325,20230328
277,비상벨,서울특별시 중구청,방범용,가로변,대한사 세탁소 앞,-,서울특별시 중구 장충동2가 57-1,37.5617,127.0047,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140144,14138098.5324,4517692.41818,20230328
278,비상벨,서울특별시 중구청,방범용,가로변,신아고시텔 앞,-,서울특별시 중구 장충동2가 186-240,37.5607,127.0037,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140144,14137987.2129,4517551.98785,20230328
279,비상벨,서울특별시 중구청,방범용,가로변,클레식리빙텔 삼거리,-,서울특별시 중구 장충동2가 192-129,37.5596,127.0008,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137664.3863,4517397.51667,20230328
280,비상벨,서울특별시 중구청,방범용,가로변,충무초등학교 외벽,-,서울특별시 중구 장충동2가 173-7,37.5615,127.0023,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140144,14137831.3656,4517664.33196,20230328
281,비상벨,서울특별시 중구청,방범용,가로변,서울 총연맹 성곽 삼거리,-,서울특별시 중구 장충동2가 산 5-27,37.5518,127.0039,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140144,14138009.4768,4516302.24097,20230328
282,비상벨,서울특별시 중구청,방범용,가로변,충현슈퍼 맞은편 화단,-,서울특별시 중구 장충동2가 208-7,37.5544,127.005,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140144,14138131.9282,4516667.32014,20230328
283,비상벨,서울특별시 중구청,방범용,가로변,도성빌라 앞,-,서울특별시 중구 장충동2가 193-377,37.5588,127.0009,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137675.5183,4517285.17542,20230328
284,비상벨,서울특별시 중구청,방범용,가로변,실용음악아카데미 사거리,-,서울특별시 중구 장충동2가 100-1,37.5623,127.006,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140144,14138243.2477,4517776.67728,20230328
285,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목 화단 위,-,서울특별시 중구 장충동2가 193-407,37.5592,127.0011,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140144,14137697.7822,4517341.3459,20230328
286,비상벨,서울특별시 중구청,방범용,가로변,계단 통신주 옆,-,서울특별시 중구 장충동2가 산 14-48,37.5571,126.9965,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140144,14137185.7125,4517046.45428,20230328
287,비상벨,서울특별시 중구청,방범용,가로변,팔각정앞 삼거리,-,서울특별시 중구 장충동2가 산 5-5,37.5504,127.0043,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140144,14138054.0046,4516105.66516,20230328
288,비상벨,서울특별시 중구청,방범용,가로변,주택가 사거리 위드미편의점옆,서울특별시 중구 퇴계로52길 22 (장충동2가),서울특별시 중구 장충동2가 161-3,37.5624,127.0039,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140144,14138009.4768,4517790.72053,20230328
289,비상벨,서울특별시 중구청,방범용,가로변,엠버세더호텔 뒤,-,서울특별시 중구 장충동2가 192-132,37.5599,127.0022,양방향,N,N,N,-,2013,20230328,Y,02-3396-8045,N,11,11140,11140144,14137820.2336,4517439.64495,20230328
290,비상벨,서울특별시 중구청,방범용,가로변,대광빌라,-,서울특별시 중구 장충동2가 193-407,37.5586,127.0015,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140144,14137742.31,4517257.0903,20230328
291,비상벨,서울특별시 중구청,방범용,가로변,CU 앞,서울특별시 중구 동호로25길 29 (장충동2가),서울특별시 중구 장충동2가 193-115,37.559,127.0014,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137731.178,4517313.26062,20230328
292,비상벨,서울특별시 중구청,방범용,가로변,힐탑세라믹빌라 앞,"서울특별시 중구 동호로25가길 9 (장충동2가,그린타운)",서울특별시 중구 장충동2가 193-250,37.5585,127.0022,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140144,14137820.2336,4517243.04777,20230328
293,비상벨,서울특별시 중구청,방범용,가로변,수릿날 설렁탕앞,-,서울특별시 중구 장충동2가 187-41,37.5605,127.0054,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140144,14138176.456,4517523.90201,20230328
294,비상벨,서울특별시 중구청,방범용,가로변,대림서비스센터 옆 골목,-,서울특별시 중구 장충동2가 173-12,37.5626,127.0016,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140144,14137753.4419,4517818.80708,20230328
295,비상벨,서울특별시 중구청,방범용,가로변,성곽길 서울회관 뒤 입구,-,서울특별시 중구 장충동2가 208-7,37.5538,127.0045,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14138076.2685,4516583.06997,20230328
296,비상벨,서울특별시 중구청,방범용,가로변,총연맹 앞 주차장,-,서울특별시 중구 장충동2가 201-10,37.5521,127.0032,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140144,14137931.5531,4516344.36484,20230328
297,비상벨,서울특별시 중구청,방범용,가로변,장충단교회 삼거리,-,서울특별시 중구 장충동2가 187-34,37.5611,127.0043,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140144,14138054.0046,4517608.15976,20230328
298,비상벨,서울특별시 중구청,방범용,가로변,충무초등학교 후문,-,서울특별시 중구 장충동2가 173-7,37.5624,127.0024,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140144,14137842.4975,4517790.72053,20230328
299,비상벨,서울특별시 중구청,방범용,가로변,믿음슈퍼앞 전봇대,-,서울특별시 중구 장충동2가 193-183,37.5591,127.0004,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137619.8585,4517327.30325,20230328
300,비상벨,서울특별시 중구청,방범용,가로변,충무초교앞,-,서울특별시 중구 장충동2가 173-10,37.5622,127.0012,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137708.9141,4517762.63405,20230328
301,비상벨,서울특별시 중구청,방범용,가로변,동국대 원흥별관 뒤 골목끝,-,서울특별시 중구 장충동2가 192-120,37.559,126.9983,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140144,14137386.0876,4517313.26062,20230328
302,비상벨,서울특별시 중구청,방범용,가로변,우리은행 앞 인도,서울특별시 중구 마른내로 162 (광희동1가),서울특별시 중구 광희동1가 235-6,37.5645,127.0061,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140145,14138254.3796,4518085.63312,20230328
303,비상벨,서울특별시 중구청,방범용,가로변,국제실크 옆,-,서울특별시 중구 광희동1가 63-14,37.5656,127.0043,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140145,14138054.0046,4518240.11446,20230328
304,비상벨,서울특별시 중구청,방범용,가로변,동대문패션티비 사거리,-,서울특별시 중구 광희동1가 182-45,37.5656,127.0066,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140145,14138310.0394,4518240.11446,20230328
305,비상벨,서울특별시 중구청,방범용,가로변,왕란약국,서울특별시 중구 을지로44길 24-4 (광희동1가),서울특별시 중구 광희동1가 155-2,37.5652,127.0063,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140145,14138276.6435,4518183.93916,20230328
306,비상벨,서울특별시 중구청,방범용,공원,쌍림어린이공원,-,서울특별시 중구 광희동1가 255,37.5643,127.005,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140145,14138131.9282,4518057.54585,20230328
307,비상벨,서울특별시 중구청,방범용,가로변,덕원빌딩 사거리,-,서울특별시 중구 광희동1가 63-14,37.565,127.0041,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140145,14138031.7407,4518155.85163,20230328
308,비상벨,서울특별시 중구청,방범용,가로변,빌라골목,서울특별시 중구 퇴계로 336-7 (광희동2가),서울특별시 중구 광희동2가 188,37.564,127.009,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140146,14138577.2062,4518015.41508,20230328
309,비상벨,서울특별시 중구청,방범용,가로변,플러스무역 골목길,-,서울특별시 중구 광희동2가 106-3,37.5644,127.0094,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140146,14138621.734,4518071.58947,20230328
310,비상벨,서울특별시 중구청,방범용,가로변,토요코인호텔뒤,-,서울특별시 중구 광희동2가 77,37.5648,127.009,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140146,14138577.2062,4518127.76417,20230328
311,비상벨,서울특별시 중구청,방범용,가로변,주차장앞 삼거리,-,서울특별시 중구 광희동2가 303-23,37.5634,127.0076,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140146,14138421.3589,4517931.15406,20230328
312,비상벨,서울특별시 중구청,방범용,가로변,주택가 삼거리,-,서울특별시 중구 광희동2가 257-7,37.5634,127.009,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140146,14138577.2062,4517931.15406,20230328
313,비상벨,서울특별시 중구청,방범용,가로변,라모도 뒤,서울특별시 중구 퇴계로 325-10 (광희동2가),서울특별시 중구 광희동2가 38,37.5649,127.0081,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140146,14138477.0186,4518141.80789,20230328
314,비상벨,서울특별시 중구청,방범용,가로변,세븐일레븐 골목길,-,서울특별시 중구 광희동2가 257-5,37.5642,127.0084,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140146,14138510.4145,4518043.50224,20230328
315,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목,서울특별시 중구 퇴계로62길 3-9 (광희동2가),서울특별시 중구 광희동2가 257-7,37.5639,127.008,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140146,14138465.8867,4518001.37153,20230328
316,비상벨,서울특별시 중구청,방범용,가로변,안전상사 가스저장소앞 사거리,-,서울특별시 중구 쌍림동 205-6,37.5633,127.0057,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140147,14138209.8518,4517917.11062,20230328
317,비상벨,서울특별시 중구청,방범용,가로변,금강빌딩 앞,-,서울특별시 중구 쌍림동 22-13,37.5644,127.0045,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140147,14138076.2685,4518071.58947,20230328
318,비상벨,서울특별시 중구청,방범용,가로변,카레스타 앞,-,서울특별시 중구 을지로6가 18-218,37.5679,127.0077,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140148,14138432.4908,4518563.12827,20230328
319,비상벨,서울특별시 중구청,방범용,가로변,동대문 케레스타,-,서울특별시 중구 을지로6가 17-471,37.5692,127.0072,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140148,14138376.8311,4518745.70571,20230328
320,비상벨,서울특별시 중구청,방범용,가로변,세븐일레븐 을지로광희점,"서울특별시 중구 을지로 218 (을지로5가,을지로4구역지하쇼핑)",서울특별시 중구 을지로6가 23-30,37.5662,127.0067,양방향,N,N,N,-,2022,20230328,Y,02-3396-8045,N,11,11140,11140148,14138321.1713,4518324.37797,20230328
321,비상벨,서울특별시 중구청,방범용,가로변,정온장 앞,-,서울특별시 중구 을지로6가 48-8,37.5655,127.0057,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140148,14138209.8518,4518226.07061,20230328
322,비상벨,서울특별시 중구청,방범용,가로변,두산타워 정문 앞,-,서울특별시 중구 을지로6가 18-230,37.5689,127.0094,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140148,14138621.734,4518703.57217,20230328
323,비상벨,서울특별시 중구청,방범용,가로변,밀리오레 정문 앞,-,서울특별시 중구 을지로6가 18-11,37.5678,127.0087,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140148,14138543.8103,4518549.08399,20230328
324,비상벨,서울특별시 중구청,방범용,가로변,굿모닝시티뒤 삼거리,-,서울특별시 중구 을지로6가 18-218,37.5671,127.0071,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140148,14138365.6991,4518450.77451,20230328
325,비상벨,서울특별시 중구청,방범용,가로변,정미사 골목끝,-,서울특별시 중구 을지로6가 34-5,37.5658,127.0056,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140148,14138198.7199,4518268.20222,20230328
326,비상벨,서울특별시 중구청,방범용,가로변,헬로우 APM정문 앞,-,서울특별시 중구 을지로6가 18-20,37.5672,127.0083,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140148,14138499.2825,4518464.81867,20230328
327,비상벨,서울특별시 중구청,방범용,가로변,주택가 골목,서울특별시 중구 퇴계로67길 8 (을지로7가),서울특별시 중구 을지로7가 37,37.5649,127.0094,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140149,14138621.734,4518141.80789,20230328
328,비상벨,서울특별시 중구청,방범용,가로변,대원미싱 앞 전신주,-,서울특별시 중구 을지로4가 54-3,37.5672,126.9978,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140150,14137330.4279,4518464.81867,20230328
329,비상벨,서울특별시 중구청,방범용,가로변,광남철강 전봇대앞,-,서울특별시 중구 을지로4가 54-3,37.567,126.9965,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140150,14137185.7125,4518436.73038,20230328
330,비상벨,서울특별시 중구청,방범용,가로변,을지경로당 앞,-,서울특별시 중구 을지로4가 188-6,37.566,126.999,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140150,14137464.0113,4518296.29006,20230328
331,비상벨,서울특별시 중구청,방범용,공원,훈련원공원02,-,서울특별시 중구 을지로5가 40-3,37.5674,127.0033,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140151,14137942.6851,4518492.90703,20230328
332,비상벨,서울특별시 중구청,방범용,가로변,을지로 뉴천지호텔 앞,-,서울특별시 중구 을지로5가 84-4,37.566,127.0036,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140151,14137976.0809,4518296.29006,20230328
333,비상벨,서울특별시 중구청,방범용,공원,훈련원공원01,-,서울특별시 중구 을지로5가 40-3,37.5677,127.0041,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140151,14138031.7407,4518535.03972,20230328
334,비상벨,서울특별시 중구청,방범용,가로변,성우빌딩 앞,-,서울특별시 중구 을지로5가 272-17,37.5662,127.0015,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140151,14137742.31,4518324.37797,20230328
335,비상벨,서울특별시 중구청,방범용,가로변,건능골생선구이 앞 사거리,-,서울특별시 중구 을지로5가 149-1,37.5653,127.0032,양방향,N,N,N,-,2012,20230328,Y,02-3396-8045,N,11,11140,11140151,14137931.5531,4518197.98296,20230328
336,비상벨,서울특별시 중구청,방범용,가로변,성지실업앞,서울특별시 중구 을지로33길 14 (주교동),서울특별시 중구 주교동 253-2,37.5672,126.9999,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140152,14137564.1988,4518464.81867,20230328
337,비상벨,서울특별시 중구청,방범용,가로변,영일상사 앞,-,서울특별시 중구 주교동 322,37.5678,127.0002,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140152,14137597.5946,4518549.08399,20230328
338,비상벨,서울특별시 중구청,방범용,가로변,삼거리 방범초소 옆,-,서울특별시 중구 주교동 230-1,37.5678,126.9991,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140152,14137475.1432,4518549.08399,20230328
339,비상벨,서울특별시 중구청,방범용,가로변,한성문화사 옆,-,서울특별시 중구 주교동 51-2,37.5687,126.999,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140152,14137464.0113,4518675.48324,20230328
340,비상벨,서울특별시 중구청,방범용,가로변,미원벽지 삼거리,-,서울특별시 중구 주교동 313-6,37.5679,127.0011,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140152,14137697.7822,4518563.12827,20230328
341,비상벨,서울특별시 중구청,방범용,가로변,영주카드 앞,-,서울특별시 중구 주교동 245-1,37.5673,126.9991,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140152,14137475.1432,4518478.86284,20230328
342,비상벨,서울특별시 중구청,방범용,가로변,방산종합시장삼거리,-,서울특별시 중구 주교동 19-12,37.5685,127.0001,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140152,14137586.4627,4518647.39439,20230328
343,비상벨,서울특별시 중구청,방범용,공원,훈련원공원03,-,서울특별시 중구 방산동 70-18,37.5678,127.0029,양방향,N,N,N,-,2021,20230328,Y,02-3396-8045,N,11,11140,11140153,14137898.1573,4518549.08399,20230328
344,비상벨,서울특별시 중구청,방범용,가로변,중부시장 후문 맞은편,-,서울특별시 중구 오장동 148-21,37.5644,127.0004,양방향,N,N,N,-,2016,20230328,Y,02-3396-8045,N,11,11140,11140154,14137619.8585,4518071.58947,20230328
345,비상벨,서울특별시 중구청,방범용,가로변,을지빌딩본관앞,-,서울특별시 중구 을지로3가 335-1,37.5658,126.992,양방향,N,N,N,-,2014,20230328,Y,02-3396-8045,N,11,11140,11140155,14136684.7748,4518268.20222,20230328
346,비상벨,서울특별시 중구청,방범용,가로변,시온정판인쇄소앞,-,서울특별시 중구 을지로3가 344-4,37.5656,126.9905,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140155,14136517.7956,4518240.11446,20230328
347,비상벨,서울특별시 중구청,방범용,가로변,을지로동 주민센터 옆,-,서울특별시 중구 을지로3가 118-1,37.5668,126.992,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140155,14136684.7748,4518408.64216,20230328
348,비상벨,서울특별시 중구청,방범용,가로변,동화빌딩 옆,-,서울특별시 중구 수표동 50-1,37.5668,126.9904,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140155,14136506.6636,4518408.64216,20230328
349,비상벨,서울특별시 중구청,방범용,가로변,신화지업앞,서울특별시 중구 을지로12길 18 (을지로3가),서울특별시 중구 을지로3가 322-9,37.5655,126.991,양방향,N,N,N,-,2015,20230328,Y,02-3396-8045,N,11,11140,11140155,14136573.4553,4518226.07061,20230328
350,비상벨,서울특별시 중구청,방범용,가로변,동하종합기계 앞,-,서울특별시 중구 을지로3가 108,37.5674,126.9921,양방향,N,N,N,-,2020,20230328,Y,02-3396-8045,N,11,11140,11140155,14136695.9068,4518492.90703,20230328
351,비상벨,서울특별시 중구청,방범용,가로변,환경미화원 휴게실 앞,-,서울특별시 중구 산림동 288-4,37.5671,126.9946,양방향,N,N,N,-,2018,20230328,Y,02-3396-8045,N,11,11140,11140157,14136974.2055,4518450.77451,20230328
352,비상벨,서울특별시 중구청,방범용,가로변,한양식당 앞,서울특별시 중구 창경궁로5나길 6 (산림동),서울특별시 중구 산림동 41-1,37.5673,126.9969,양방향,N,N,N,-,2019,20230328,Y,02-3396-8045,N,11,11140,11140157,14137230.2403,4518478.86284,20230328
353,비상벨,서울특별시 중구청,방범용,가로변,남일전기앞,-,서울특별시 중구 산림동 156-34,37.5671,126.9952,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140157,14137040.9972,4518450.77451,20230328
354,비상벨,서울특별시 중구청,방범용,가로변,반석교회앞,-,서울특별시 중구 산림동 56-2,37.568,126.9965,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140157,14137185.7125,4518577.17258,20230328
355,비상벨,서울특별시 중구청,방범용,가로변,삼영봉투 앞,서울특별시 중구 퇴계로37길 27 (충무로3가),서울특별시 중구 충무로3가 35-1,37.5625,126.9935,양방향,N,N,N,-,2017,20230328,Y,02-3396-8045,N,11,11140,11140158,14136851.7541,4517804.76379,20230328
